Timestamp,take_calculus,c_result,c_addmath_gred,c_learning_style,c_how_preparation,c_focus_math,c_difficulty_math,n_hours_studying,n_days_preparation,n_hours_sleep,c_gender,c_on_off_campus,c_place_studying,c_extracurricular,c_internet_interruption,n_add_materials,n_hours_exercising,n_hours_socmed,n_distance,n_housemate,n_meals,n_devices
12/24/2024 2:45:59,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,4,3,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,0,5,3,4,3,3
12/24/2024 2:46:00,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,4,4,4,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,3,5,4,6,2,1
12/24/2024 2:46:01,Yes / Ya,Fail / Gagal,E,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,3,5,4,3,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,0,0,5,2,6,1,3
12/24/2024 2:46:02,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,4,4,2,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,3,5,5,1,6,3,3
12/24/2024 2:46:03,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,4,3,2,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,3,2,2,5,2,4,2,2
12/24/2024 2:46:04,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,0,2,4,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,3,5,3,4,5,1,3
12/24/2024 2:46:05,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,1,1,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,1,0,6,4,4,3,3
12/24/2024 2:46:05,Yes / Ya,Fail / Gagal,E,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,3,5,3,3,1,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,3,3,1,7,1,3
12/24/2024 2:46:05,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,3,3,2,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,5,5,2,4,3,3
12/24/2024 2:46:05,Yes / Ya,Fail / Gagal,E,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,3,5,4,4,5,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,3,2,2,6,2,4,2,3
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Self-study / Belajar sendiri,2,4,5,2,2,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,4,6,4,6,3,2
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,3,4,4,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,3,3,4,4,3,3
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,4,4,3,5,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,0,2,5,4,4,1,1
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,5,1,6,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,2,0,5,3,4,3,1
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,5,4,4,Male / Lelaki,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,No / Tidak,2,3,4,5,2,6,1,1
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,4,0,4,6,Male / Lelaki,On-campus / Dalam kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,2,1,4,3,4,4,1,3
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,4,5,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,3,4,4,5,7,2,3
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,5,3,1,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,1,4,3,1,4,2,2
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,4,0,3,2,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,0,3,4,1,4,3,2
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Online Courses / Kursus dalam talian,2,4,5,3,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,0,3,6,1,6,2,3
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,4,0,3,1,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,0,3,5,1,6,2,1
12/24/2024 2:46:31,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,4,4,2,4,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,1,0,5,2,5,1,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,4,1,4,3,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,3,0,3,5,5,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,Reading & Writting / Membaca & Menulis,Group Study / Belajar berkumpulan,2,4,5,2,3,Female / Perempuan,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,0,3,3,7,3,1
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,3,2,2,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,0,0,5,3,6,1,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,4,1,2,6,Female / Perempuan,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,1,4,6,3,7,2,2
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,1,4,5,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,0,5,2,6,2,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Tutoring / Tuisyen,2,4,4,4,1,Female / Perempuan,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,0,5,2,4,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,4,0,2,2,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,1,3,5,4,5,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,4,0,3,4,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,0,5,6,2,6,3,2
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,0,3,3,Male / Lelaki,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,No / Tidak,2,2,3,4,2,7,2,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Self-study / Belajar sendiri,2,4,0,4,4,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,1,0,5,2,6,3,2
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Self-study / Belajar sendiri,2,4,0,1,2,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,5,5,2,4,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Online Courses / Kursus dalam talian,2,4,0,3,6,Male / Lelaki,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,2,3,3,2,6,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,4,0,3,3,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,3,5,3,4,4,3,3
12/24/2024 2:46:32,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,3,4,5,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,0,2,5,2,4,2,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,3,4,5,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,4,5,4,7,2,2
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,5,3,2,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,0,3,6,4,6,3,2
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,4,5,3,3,Female / Perempuan,On-campus / Dalam kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,2,0,5,5,6,2,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Online Courses / Kursus dalam talian,2,4,1,2,3,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,2,3,6,4,6,1,1
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,4,1,3,6,Male / Lelaki,Off-campus / Luar kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,3,3,3,5,4,2,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Group Study / Belajar berkumpulan,2,4,0,3,2,Male / Lelaki,On-campus / Dalam kampus,"At home / Di rumah (e.g., bedroom, study room)",Yes / Ya,2,3,0,5,3,6,3,2
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Group Study / Belajar berkumpulan,2,4,5,4,1,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,1,2,6,1,7,2,1
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,Reading & Writting / Membaca & Menulis,Tutoring / Tuisyen,2,4,4,3,3,Female / Perempuan,Off-campus / Luar kampus,"At home / Di rumah (e.g., bedroom, study room)",No / Tidak,2,1,3,3,2,4,3,1
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Visual (e.g., picture)",Self-study / Belajar sendiri,2,4,4,1,1,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,2,3,4,1,6,1,1
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,Reading & Writting / Membaca & Menulis,Self-study / Belajar sendiri,2,4,5,2,6,Male / Lelaki,Off-campus / Luar kampus,At cafes or other public spaces / Kafe atau tempat umum lain,Yes / Ya,2,0,5,4,2,6,3,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Group Study / Belajar berkumpulan,2,4,5,1,3,Male / Lelaki,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",No / Tidak,2,3,3,3,4,6,3,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,5,2,3,Female / Perempuan,Off-campus / Luar kampus,At cafes or other public spaces / Kafe atau tempat umum lain,No / Tidak,2,1,4,3,5,6,3,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Kinesthetic / Kinestetik (e.g., apply hands-on)",Tutoring / Tuisyen,2,4,5,3,5,Male / Lelaki,Off-campus / Luar kampus,At a tuition center or with a private tutor / Di pusat tuisyen atau tutor persendirian,Yes / Ya,2,0,2,4,5,4,3,3
12/24/2024 2:46:33,Yes / Ya,Fail / Gagal,G,"Auditory / Pendengaran (e.g., recording)",Tutoring / Tuisyen,2,4,4,2,3,Female / Perempuan,On-campus / Dalam kampus,"At school or university / Di sekolah atau universiti (e.g., classroom, library)",Yes / Ya,2,2,0,3,3,6,3,2
12/24/2024 9:59:56,No / Tidak,,,,,,,,,,,,,,,,,,,,,
